"Thu Jun 29 2017 03:55:31 GMT-0400 (EDT)",2590.06,,2538.69,
"Thu Jun 29 2017 04:05:43 GMT-0400 (EDT)",2597.21,,2544.37,
"Thu Jun 29 2017 04:15:33 GMT-0400 (EDT)",2600.55,,2548.55,
"Thu Jun 29 2017 04:25:29 GMT-0400 (EDT)",2608.43,,2555.74,
"Thu Jun 29 2017 04:35:32 GMT-0400 (EDT)",2601.11,,2547.09,
"Thu Jun 29 2017 04:45:28 GMT-0400 (EDT)",2597.15,,2545.46,
"Thu Jun 29 2017 04:55:18 GMT-0400 (EDT)",2598.07,,2545.48,
"Thu Jun 29 2017 05:05:24 GMT-0400 (EDT)",2597.97,,2544.54,
"Thu Jun 29 2017 05:15:38 GMT-0400 (EDT)",2600.6,,2545.48,
"Thu Jun 29 2017 05:25:21 GMT-0400 (EDT)",2603.07,,2551.4,
"Thu Jun 29 2017 05:35:21 GMT-0400 (EDT)",2605.85,,2553.3,
"Thu Jun 29 2017 05:45:21 GMT-0400 (EDT)",2605.56,,2552.95,
"Thu Jun 29 2017 05:55:43 GMT-0400 (EDT)",2590.04,,2538.73,
"Thu Jun 29 2017 06:05:20 GMT-0400 (EDT)",2589.71,,2535.91,
"Thu Jun 29 2017 06:15:36 GMT-0400 (EDT)",2585.47,,2531.34,
"Thu Jun 29 2017 06:25:30 GMT-0400 (EDT)",2574.21,,2520.97,
"Thu Jun 29 2017 06:35:31 GMT-0400 (EDT)",2557.59,,2506.94,
"Thu Jun 29 2017 06:45:31 GMT-0400 (EDT)",2568.14,,2517.32,
"Thu Jun 29 2017 06:55:41 GMT-0400 (EDT)",2578.22,,2525.98,
"Thu Jun 29 2017 07:05:31 GMT-0400 (EDT)",2567.24,,2514.42,
"Thu Jun 29 2017 07:15:22 GMT-0400 (EDT)",2565.38,,2510.26,
"Thu Jun 29 2017 07:25:42 GMT-0400 (EDT)",2557.67,,2507.02,
"Thu Jun 29 2017 07:35:39 GMT-0400 (EDT)",2560.91,,2511.85,
"Thu Jun 29 2017 07:45:28 GMT-0400 (EDT)",2570.5,,2519.45,
"Thu Jun 29 2017 07:55:32 GMT-0400 (EDT)",2565.93,,2515.11,
"Thu Jun 29 2017 08:05:39 GMT-0400 (EDT)",2568.91,,2516.49,
"Thu Jun 29 2017 08:15:47 GMT-0400 (EDT)",2565.67,,2514.86,
"Thu Jun 29 2017 08:25:35 GMT-0400 (EDT)",2556.39,,2505.01,
"Thu Jun 29 2017 08:35:42 GMT-0400 (EDT)",2543.91,,2487.97,
"Thu Jun 29 2017 08:45:33 GMT-0400 (EDT)",2553.79,,2500.95,
"Thu Jun 29 2017 08:55:29 GMT-0400 (EDT)",2545.56,,2495.15,
"Thu Jun 29 2017 09:05:37 GMT-0400 (EDT)",2546.27,,2493.94,
"Thu Jun 29 2017 09:15:57 GMT-0400 (EDT)",2559.54,,2507.61,
"Thu Jun 29 2017 09:25:32 GMT-0400 (EDT)",2566.99,,2511.78,
"Thu Jun 29 2017 09:35:36 GMT-0400 (EDT)",2567.04,,2514.15,
"Thu Jun 29 2017 09:45:21 GMT-0400 (EDT)",2555.43,,2504.82,
"Thu Jun 29 2017 09:55:23 GMT-0400 (EDT)",2562.35,,2510.59,
"Thu Jun 29 2017 10:05:50 GMT-0400 (EDT)",2563.14,,2512.38,
"Thu Jun 29 2017 10:15:44 GMT-0400 (EDT)",2564.93,,2513.8,
"Thu Jun 29 2017 10:25:28 GMT-0400 (EDT)",2572.54,,2519.63,
"Thu Jun 29 2017 10:35:19 GMT-0400 (EDT)",2574.7,,2519.62,
"Thu Jun 29 2017 10:45:55 GMT-0400 (EDT)",2576.98,,2525.67,
"Thu Jun 29 2017 10:55:53 GMT-0400 (EDT)",2575.3,,2522.99,
"Thu Jun 29 2017 11:05:45 GMT-0400 (EDT)",2576.75,,2524.23,
"Thu Jun 29 2017 11:15:41 GMT-0400 (EDT)",2577.58,,2524.42,
"Thu Jun 29 2017 11:25:53 GMT-0400 (EDT)",2580.2,,2526.67,
"Thu Jun 29 2017 11:35:40 GMT-0400 (EDT)",2579.88,,2528.39,
"Thu Jun 29 2017 11:45:41 GMT-0400 (EDT)",2579.6,,2528.51,
"Thu Jun 29 2017 11:55:23 GMT-0400 (EDT)",2580.62,,2528.67,
"Thu Jun 29 2017 12:05:30 GMT-0400 (EDT)",2581.41,,2528.54,
"Thu Jun 29 2017 12:15:33 GMT-0400 (EDT)",2582.63,,2530.67,
"Thu Jun 29 2017 12:25:34 GMT-0400 (EDT)",2584.31,,2530.07,
"Thu Jun 29 2017 12:35:25 GMT-0400 (EDT)",2590.25,,2538.95,
"Thu Jun 29 2017 12:45:47 GMT-0400 (EDT)",2605.87,,2554.26,
"Thu Jun 29 2017 12:55:41 GMT-0400 (EDT)",2605.75,,2553.94,
"Thu Jun 29 2017 13:05:36 GMT-0400 (EDT)",2610.02,,2558.51,
"Thu Jun 29 2017 13:15:36 GMT-0400 (EDT)",2612.88,,2561.38,
"Thu Jun 29 2017 13:25:35 GMT-0400 (EDT)",2613.15,,2559.78,
"Thu Jun 29 2017 13:35:36 GMT-0400 (EDT)",2615.95,,2564.17,
"Thu Jun 29 2017 13:45:30 GMT-0400 (EDT)",2616.47,,2564.65,
"Thu Jun 29 2017 13:55:44 GMT-0400 (EDT)",2613.89,,2561.31,
"Thu Jun 29 2017 14:05:41 GMT-0400 (EDT)",2612.97,,2561.21,
"Thu Jun 29 2017 14:15:44 GMT-0400 (EDT)",2607.65,,2559.26,
"Thu Jun 29 2017 14:25:48 GMT-0400 (EDT)",2597.74,,2544.08,
"Thu Jun 29 2017 14:35:34 GMT-0400 (EDT)",2600.75,,2547.87,
"Thu Jun 29 2017 14:45:35 GMT-0400 (EDT)",2603.49,,2548.22,
"Thu Jun 29 2017 14:55:59 GMT-0400 (EDT)",2602.64,,2545.66,
"Thu Jun 29 2017 15:05:49 GMT-0400 (EDT)",2594.47,,2540.23,
"Thu Jun 29 2017 15:15:46 GMT-0400 (EDT)",2599.27,,2545.44,
"Thu Jun 29 2017 15:25:58 GMT-0400 (EDT)",2597.33,,2543,
"Thu Jun 29 2017 15:35:43 GMT-0400 (EDT)",2592.27,,2538.47,
"Thu Jun 29 2017 15:45:50 GMT-0400 (EDT)",2600.8,,2549.31,
"Thu Jun 29 2017 15:55:37 GMT-0400 (EDT)",2598.4,,2544.36,
"Thu Jun 29 2017 16:05:35 GMT-0400 (EDT)",2587.48,,2532.73,
"Thu Jun 29 2017 16:15:49 GMT-0400 (EDT)",2580.17,,2527,
"Thu Jun 29 2017 16:25:49 GMT-0400 (EDT)",2588.65,,2533.94,
"Thu Jun 29 2017 16:35:52 GMT-0400 (EDT)",2591.62,,2539.51,
"Thu Jun 29 2017 16:45:43 GMT-0400 (EDT)",2593.48,,2540.41,
"Thu Jun 29 2017 16:55:44 GMT-0400 (EDT)",2595.73,,2543.91,
"Thu Jun 29 2017 17:05:49 GMT-0400 (EDT)",2588.71,,2534.72,
"Thu Jun 29 2017 17:15:56 GMT-0400 (EDT)",2587.02,,2533.58,
"Thu Jun 29 2017 17:25:55 GMT-0400 (EDT)",2592.92,,2539.32,
"Thu Jun 29 2017 17:35:45 GMT-0400 (EDT)",2591.38,,2538.08,
"Thu Jun 29 2017 17:45:44 GMT-0400 (EDT)",2573.94,,2519.88,
"Thu Jun 29 2017 17:55:45 GMT-0400 (EDT)",2581.83,,2530.51,
"Thu Jun 29 2017 18:05:47 GMT-0400 (EDT)",2578.46,,2523.27,
"Thu Jun 29 2017 18:16:01 GMT-0400 (EDT)",2578.36,,2523.9,
"Thu Jun 29 2017 18:25:50 GMT-0400 (EDT)",2572.74,,2519.04,
"Thu Jun 29 2017 18:35:33 GMT-0400 (EDT)",2574.31,,2520.18,
"Thu Jun 29 2017 18:45:33 GMT-0400 (EDT)",2573.54,,2520.98,
"Thu Jun 29 2017 18:55:39 GMT-0400 (EDT)",2572.59,,2519.79,
"Thu Jun 29 2017 19:05:54 GMT-0400 (EDT)",2572.54,,2519.89,
"Thu Jun 29 2017 19:15:51 GMT-0400 (EDT)",2583.64,,2530.72,
"Thu Jun 29 2017 19:25:35 GMT-0400 (EDT)",2582.86,,2531.61,
"Thu Jun 29 2017 19:35:43 GMT-0400 (EDT)",2565.82,,2513.92,
"Thu Jun 29 2017 19:45:56 GMT-0400 (EDT)",2561.56,,2509.92,
"Thu Jun 29 2017 19:55:31 GMT-0400 (EDT)",2560.52,,2507.86,
"Thu Jun 29 2017 20:05:20 GMT-0400 (EDT)",2571.36,,2518.45,
"Thu Jun 29 2017 20:15:53 GMT-0400 (EDT)",2565.93,,2512.87,
"Thu Jun 29 2017 20:25:53 GMT-0400 (EDT)",2568.55,,2517.67,
"Thu Jun 29 2017 20:35:53 GMT-0400 (EDT)",2568.68,,2515.66,
"Thu Jun 29 2017 20:45:40 GMT-0400 (EDT)",2571.44,,2516.74,
"Thu Jun 29 2017 20:55:41 GMT-0400 (EDT)",2567.46,,2513.07,
"Thu Jun 29 2017 21:05:25 GMT-0400 (EDT)",2571.27,,2521.28,
"Thu Jun 29 2017 21:15:44 GMT-0400 (EDT)",2571.17,,2517.55,
"Thu Jun 29 2017 21:25:42 GMT-0400 (EDT)",2571.27,,2517.13,
"Thu Jun 29 2017 21:35:45 GMT-0400 (EDT)",2568.68,,2516.84,
"Thu Jun 29 2017 21:45:50 GMT-0400 (EDT)",2572.52,,2519.09,
"Thu Jun 29 2017 21:55:47 GMT-0400 (EDT)",2570.08,,2517.53,
"Thu Jun 29 2017 22:05:52 GMT-0400 (EDT)",2567.28,,2516.07,
"Thu Jun 29 2017 22:15:21 GMT-0400 (EDT)",2567.28,,2516.07,
"Thu Jun 29 2017 22:25:34 GMT-0400 (EDT)",2567.28,,2516.07,
"Thu Jun 29 2017 22:35:37 GMT-0400 (EDT)",2564.12,,2509,
"Thu Jun 29 2017 22:45:44 GMT-0400 (EDT)",2559.67,,2507.02,
"Thu Jun 29 2017 22:55:45 GMT-0400 (EDT)",2555.2,,2503.56,
"Thu Jun 29 2017 23:05:48 GMT-0400 (EDT)",2541.52,,2491.19,
"Thu Jun 29 2017 23:15:43 GMT-0400 (EDT)",2550.09,,2498.87,
"Thu Jun 29 2017 23:25:39 GMT-0400 (EDT)",2532.92,,2482.75,
"Thu Jun 29 2017 23:35:34 GMT-0400 (EDT)",2526.21,,2475.57,
"Thu Jun 29 2017 23:45:34 GMT-0400 (EDT)",2525.07,,2475.06,
"Thu Jun 29 2017 23:55:39 GMT-0400 (EDT)",2535.93,,2484.73,
"Fri Jun 30 2017 00:05:20 GMT-0400 (EDT)",2539.51,,2485.42,
"Fri Jun 30 2017 00:15:34 GMT-0400 (EDT)",2541.99,,2489.65,
"Fri Jun 30 2017 00:25:37 GMT-0400 (EDT)",2554.46,,2500.68,
"Fri Jun 30 2017 00:35:26 GMT-0400 (EDT)",2553.87,,2500.78,
"Fri Jun 30 2017 00:45:46 GMT-0400 (EDT)",2552.19,,2500.56,
"Fri Jun 30 2017 00:55:26 GMT-0400 (EDT)",2555.36,,2504.75,
"Fri Jun 30 2017 01:05:50 GMT-0400 (EDT)",2547.21,,2494.99,
"Fri Jun 30 2017 01:15:44 GMT-0400 (EDT)",2539.49,,2486.84,
"Fri Jun 30 2017 01:25:22 GMT-0400 (EDT)",2534.51,,2482.2,
"Fri Jun 30 2017 01:35:22 GMT-0400 (EDT)",2537,,2486.75,
"Fri Jun 30 2017 01:45:42 GMT-0400 (EDT)",2535.89,,2483.69,
"Fri Jun 30 2017 01:55:47 GMT-0400 (EDT)",2530.64,,2479.38,
"Fri Jun 30 2017 02:05:27 GMT-0400 (EDT)",2538.62,,2486.48,
"Fri Jun 30 2017 02:15:33 GMT-0400 (EDT)",2544.46,,2494.06,
"Fri Jun 30 2017 02:25:47 GMT-0400 (EDT)",2544.23,,2491.03,
"Fri Jun 30 2017 02:35:41 GMT-0400 (EDT)",2543.78,,2489.85,
"Fri Jun 30 2017 02:45:45 GMT-0400 (EDT)",2543.21,,2491.92,
"Fri Jun 30 2017 02:55:45 GMT-0400 (EDT)",2540.99,,2489.73,
"Fri Jun 30 2017 03:05:41 GMT-0400 (EDT)",2540.85,,2489.2,
"Fri Jun 30 2017 03:15:48 GMT-0400 (EDT)",2540.77,,2489.69,
"Fri Jun 30 2017 03:25:48 GMT-0400 (EDT)",2539.16,,2487.95,
"Fri Jun 30 2017 03:35:32 GMT-0400 (EDT)",2534.52,,2480.5,
"Fri Jun 30 2017 03:45:32 GMT-0400 (EDT)",2529.82,,2479.55,
"Fri Jun 30 2017 03:55:38 GMT-0400 (EDT)",2534.69,,2484.49,
"Fri Jun 30 2017 04:05:33 GMT-0400 (EDT)",2541.58,,2491.13,
"Fri Jun 30 2017 04:15:37 GMT-0400 (EDT)",2555.46,,2504.85,
"Fri Jun 30 2017 04:25:57 GMT-0400 (EDT)",2551.05,,2500.52,
"Fri Jun 30 2017 04:35:40 GMT-0400 (EDT)",2546.76,,2494.45,
"Fri Jun 30 2017 04:45:42 GMT-0400 (EDT)",2547.66,,2493.25,
"Fri Jun 30 2017 04:55:38 GMT-0400 (EDT)",2543.39,,2492.05,
"Fri Jun 30 2017 05:05:29 GMT-0400 (EDT)",2548.63,,2495.67,
"Fri Jun 30 2017 05:15:43 GMT-0400 (EDT)",2555.37,,2502.16,
"Fri Jun 30 2017 05:25:41 GMT-0400 (EDT)",2552.97,,2501,
"Fri Jun 30 2017 05:35:28 GMT-0400 (EDT)",2551.73,,2500.94,
"Fri Jun 30 2017 05:45:20 GMT-0400 (EDT)",2555.38,,2504.14,
"Fri Jun 30 2017 05:55:27 GMT-0400 (EDT)",2554.45,,2501.22,
"Fri Jun 30 2017 06:05:27 GMT-0400 (EDT)",2554.04,,2500.79,
"Fri Jun 30 2017 06:15:32 GMT-0400 (EDT)",2554.25,,2502.49,
"Fri Jun 30 2017 06:25:33 GMT-0400 (EDT)",2551.55,,2499.67,
"Fri Jun 30 2017 06:35:21 GMT-0400 (EDT)",2552.5,,2500.53,
"Fri Jun 30 2017 06:45:39 GMT-0400 (EDT)",2552.94,,2499.65,
"Fri Jun 30 2017 06:55:33 GMT-0400 (EDT)",2554.61,,2502.66,
"Fri Jun 30 2017 07:05:43 GMT-0400 (EDT)",2563.29,,2512.18,
"Fri Jun 30 2017 07:15:30 GMT-0400 (EDT)",2568.67,,2516.26,
"Fri Jun 30 2017 07:25:20 GMT-0400 (EDT)",2572.54,,2521.28,
"Fri Jun 30 2017 07:35:41 GMT-0400 (EDT)",2571.09,,2516.67,
"Fri Jun 30 2017 07:45:40 GMT-0400 (EDT)",2572.54,,2520.51,
"Fri Jun 30 2017 07:55:38 GMT-0400 (EDT)",2572.17,,2519.84,
"Fri Jun 30 2017 08:05:53 GMT-0400 (EDT)",2559.8,,2508.72,
"Fri Jun 30 2017 08:15:43 GMT-0400 (EDT)",2558.61,,2506.34,
"Fri Jun 30 2017 08:25:45 GMT-0400 (EDT)",2555.94,,2502.94,
"Fri Jun 30 2017 08:35:45 GMT-0400 (EDT)",2556.62,,2503.95,
"Fri Jun 30 2017 08:45:44 GMT-0400 (EDT)",2556.62,,2503.95,
"Fri Jun 30 2017 08:55:54 GMT-0400 (EDT)",2556.62,,2503.95,
"Fri Jun 30 2017 09:05:51 GMT-0400 (EDT)",2538.79,,2488.5,
"Fri Jun 30 2017 09:15:47 GMT-0400 (EDT)",2542.42,,2490.43,
"Fri Jun 30 2017 09:25:31 GMT-0400 (EDT)",2543.78,,2490.94,
"Fri Jun 30 2017 09:35:53 GMT-0400 (EDT)",2533.35,,2479.49,
"Fri Jun 30 2017 09:45:46 GMT-0400 (EDT)",2525.16,,2475.06,
"Fri Jun 30 2017 09:55:54 GMT-0400 (EDT)",2500.6,,2450.37,
"Fri Jun 30 2017 10:05:54 GMT-0400 (EDT)",2507.67,,2455.19,
"Fri Jun 30 2017 10:15:59 GMT-0400 (EDT)",2519.59,,2466.23,
"Fri Jun 30 2017 10:25:54 GMT-0400 (EDT)",2524.63,,2473.24,
"Fri Jun 30 2017 10:35:54 GMT-0400 (EDT)",2521.42,,2470.25,
"Fri Jun 30 2017 10:45:41 GMT-0400 (EDT)",2522.39,,2472.43,
"Fri Jun 30 2017 10:55:23 GMT-0400 (EDT)",2525.14,,2474.62,
"Fri Jun 30 2017 11:06:00 GMT-0400 (EDT)",2526.48,,2473.21,
"Fri Jun 30 2017 11:15:46 GMT-0400 (EDT)",2523.31,,2472.03,
"Fri Jun 30 2017 11:25:32 GMT-0400 (EDT)",2548.24,,2494.46,
"Fri Jun 30 2017 11:35:53 GMT-0400 (EDT)",2533.13,,2482.67,
"Fri Jun 30 2017 11:45:38 GMT-0400 (EDT)",2536.02,,2484.97,
"Fri Jun 30 2017 11:55:25 GMT-0400 (EDT)",2537.28,,2486.08,
"Fri Jun 30 2017 12:05:48 GMT-0400 (EDT)",2536.29,,2485.97,
"Fri Jun 30 2017 12:15:22 GMT-0400 (EDT)",2542.89,,2489.9,
"Fri Jun 30 2017 12:25:50 GMT-0400 (EDT)",2544.38,,2493.88,
"Fri Jun 30 2017 12:35:55 GMT-0400 (EDT)",2544.42,,2494.02,
"Fri Jun 30 2017 12:45:50 GMT-0400 (EDT)",2544.43,,2494.03,
"Fri Jun 30 2017 12:55:40 GMT-0400 (EDT)",2544.49,,2494.02,
"Fri Jun 30 2017 13:05:51 GMT-0400 (EDT)",2545.25,,2494.1,
"Fri Jun 30 2017 13:15:47 GMT-0400 (EDT)",2545.24,,2494.02,
"Fri Jun 30 2017 13:25:45 GMT-0400 (EDT)",2539.2,,2487.88,
"Fri Jun 30 2017 13:35:48 GMT-0400 (EDT)",2541.47,,2488.92,
"Fri Jun 30 2017 13:45:52 GMT-0400 (EDT)",2545.25,,2494.23,
"Fri Jun 30 2017 13:55:35 GMT-0400 (EDT)",2552.28,,2501.09,
"Fri Jun 30 2017 14:05:38 GMT-0400 (EDT)",2552.44,,2500.87,
"Fri Jun 30 2017 14:15:21 GMT-0400 (EDT)",2552.43,,2501.87,
"Fri Jun 30 2017 14:25:54 GMT-0400 (EDT)",2552.35,,2501.79,
"Fri Jun 30 2017 14:35:40 GMT-0400 (EDT)",2552.76,,2502.2,
"Fri Jun 30 2017 14:45:41 GMT-0400 (EDT)",2551.33,,2500.74,
"Fri Jun 30 2017 14:55:45 GMT-0400 (EDT)",2545.89,,2495.29,
"Fri Jun 30 2017 15:05:48 GMT-0400 (EDT)",2545.77,,2494.87,
"Fri Jun 30 2017 15:15:30 GMT-0400 (EDT)",2544.51,,2489.17,
"Fri Jun 30 2017 15:25:38 GMT-0400 (EDT)",2524.7,,2471.83,
"Fri Jun 30 2017 15:35:30 GMT-0400 (EDT)",2514.54,,2463.51,
"Fri Jun 30 2017 15:45:41 GMT-0400 (EDT)",2510.08,,2459.22,
"Fri Jun 30 2017 15:55:43 GMT-0400 (EDT)",2520.35,,2467.67,
"Fri Jun 30 2017 16:05:44 GMT-0400 (EDT)",2525.58,,2474.31,
"Fri Jun 30 2017 16:15:44 GMT-0400 (EDT)",2525.23,,2472.32,
"Fri Jun 30 2017 16:25:53 GMT-0400 (EDT)",2522.27,,2472.17,
"Fri Jun 30 2017 16:35:31 GMT-0400 (EDT)",2526.14,,2472.15,
"Fri Jun 30 2017 16:45:41 GMT-0400 (EDT)",2522.92,,2470.16,
"Fri Jun 30 2017 16:55:32 GMT-0400 (EDT)",2524.17,,2473.11,
"Fri Jun 30 2017 17:05:28 GMT-0400 (EDT)",2524.57,,2473.95,
"Fri Jun 30 2017 17:15:22 GMT-0400 (EDT)",2525.36,,2474.76,
"Fri Jun 30 2017 17:25:45 GMT-0400 (EDT)",2507.88,,2458.14,
"Fri Jun 30 2017 17:35:43 GMT-0400 (EDT)",2502.57,,2450.39,
"Fri Jun 30 2017 17:45:47 GMT-0400 (EDT)",2496.95,,2446.73,
"Fri Jun 30 2017 17:55:37 GMT-0400 (EDT)",2489.1,,2438.43,
"Fri Jun 30 2017 18:05:35 GMT-0400 (EDT)",2494.49,,2444.84,
"Fri Jun 30 2017 18:15:38 GMT-0400 (EDT)",2496.67,,2446.37,
"Fri Jun 30 2017 18:25:48 GMT-0400 (EDT)",2508.09,,2457.11,
"Fri Jun 30 2017 18:35:26 GMT-0400 (EDT)",2494.09,,2442.08,
"Fri Jun 30 2017 18:45:41 GMT-0400 (EDT)",2498.02,,2447.53,
"Fri Jun 30 2017 18:55:51 GMT-0400 (EDT)",2485.85,,2436.3,
"Fri Jun 30 2017 19:05:34 GMT-0400 (EDT)",2475.73,,2425.62,
"Fri Jun 30 2017 19:15:47 GMT-0400 (EDT)",2471.8,,2421.88,
"Fri Jun 30 2017 19:25:42 GMT-0400 (EDT)",2476.36,,2425.7,
"Fri Jun 30 2017 19:35:43 GMT-0400 (EDT)",2474.64,,2423.23,
"Fri Jun 30 2017 19:45:36 GMT-0400 (EDT)",2473.44,,2423.59,
"Fri Jun 30 2017 19:55:28 GMT-0400 (EDT)",2483.36,,2433.09,
"Fri Jun 30 2017 20:05:38 GMT-0400 (EDT)",2484.61,,2434.13,
"Fri Jun 30 2017 20:15:46 GMT-0400 (EDT)",2484.97,,2435.09,
"Fri Jun 30 2017 20:25:33 GMT-0400 (EDT)",2491.86,,2440.34,
"Fri Jun 30 2017 20:35:26 GMT-0400 (EDT)",2484.68,,2433.82,
"Fri Jun 30 2017 20:45:42 GMT-0400 (EDT)",2489.47,,2441.19,
"Fri Jun 30 2017 20:55:30 GMT-0400 (EDT)",2483.8,,2431.31,
"Fri Jun 30 2017 21:05:41 GMT-0400 (EDT)",2490.42,,2440.74,
"Fri Jun 30 2017 21:15:49 GMT-0400 (EDT)",2489.52,,2439.31,
"Fri Jun 30 2017 21:25:32 GMT-0400 (EDT)",2492.95,,2442.14,
"Fri Jun 30 2017 21:35:25 GMT-0400 (EDT)",2477.91,,2426.61,
"Fri Jun 30 2017 21:45:26 GMT-0400 (EDT)",2470.73,,2421.8,
"Fri Jun 30 2017 21:55:37 GMT-0400 (EDT)",2467.15,,2416.74,
"Fri Jun 30 2017 22:05:47 GMT-0400 (EDT)",2454.67,,2405.98,
"Fri Jun 30 2017 22:15:43 GMT-0400 (EDT)",2452.49,,2403.85,
"Fri Jun 30 2017 22:25:36 GMT-0400 (EDT)",2468.51,,2418.28,
"Fri Jun 30 2017 22:35:42 GMT-0400 (EDT)",2454.37,,2405.76,
"Fri Jun 30 2017 22:45:42 GMT-0400 (EDT)",2457.44,,2407.67,
"Fri Jun 30 2017 22:55:32 GMT-0400 (EDT)",2464.15,,2415.02,
"Fri Jun 30 2017 23:05:41 GMT-0400 (EDT)",2456.65,,2407.93,
"Fri Jun 30 2017 23:15:55 GMT-0400 (EDT)",2467.68,,2415.46,
"Fri Jun 30 2017 23:25:40 GMT-0400 (EDT)",2466.19,,2415.8,
"Fri Jun 30 2017 23:35:46 GMT-0400 (EDT)",2466.95,,2417.36,
"Fri Jun 30 2017 23:45:27 GMT-0400 (EDT)",2467.68,,2418.76,
"Fri Jun 30 2017 23:55:38 GMT-0400 (EDT)",2459.12,,2410.08,
"Sat Jul 01 2017 00:05:44 GMT-0400 (EDT)",2461.57,,2410.66,
"Sat Jul 01 2017 00:15:31 GMT-0400 (EDT)",2463.46,,2414.21,
"Sat Jul 01 2017 00:25:22 GMT-0400 (EDT)",2456.87,,2408.22,
"Sat Jul 01 2017 00:35:41 GMT-0400 (EDT)",2462.34,,2411.6,
"Sat Jul 01 2017 00:45:39 GMT-0400 (EDT)",2470.14,,2420.08,
"Sat Jul 01 2017 00:55:22 GMT-0400 (EDT)",2480.7,,2429.32,
"Sat Jul 01 2017 01:05:37 GMT-0400 (EDT)",2490.75,,2440.95,
"Sat Jul 01 2017 01:15:35 GMT-0400 (EDT)",2489.48,,2438.3,
"Sat Jul 01 2017 01:25:42 GMT-0400 (EDT)",2485.86,,2436.33,
"Sat Jul 01 2017 01:35:29 GMT-0400 (EDT)",2489.52,,2438.96,
"Sat Jul 01 2017 01:45:30 GMT-0400 (EDT)",2485.91,,2434.33,
"Sat Jul 01 2017 01:55:41 GMT-0400 (EDT)",2494.31,,2441.47,
"Sat Jul 01 2017 02:05:35 GMT-0400 (EDT)",2486.26,,2435.22,
"Sat Jul 01 2017 02:15:22 GMT-0400 (EDT)",2489.71,,2440.41,
"Sat Jul 01 2017 02:25:47 GMT-0400 (EDT)",2505.36,,2455.73,
"Sat Jul 01 2017 02:35:43 GMT-0400 (EDT)",2505.36,,2455.74,
"Sat Jul 01 2017 02:45:27 GMT-0400 (EDT)",2518.28,,2468.18,
"Sat Jul 01 2017 02:55:39 GMT-0400 (EDT)",2523.16,,2472.75,
"Sat Jul 01 2017 03:05:40 GMT-0400 (EDT)",2518.08,,2468.2,
"Sat Jul 01 2017 03:15:22 GMT-0400 (EDT)",2521.35,,2469.69,
"Sat Jul 01 2017 03:25:30 GMT-0400 (EDT)",2527.66,,2474.37,
"Sat Jul 01 2017 03:35:42 GMT-0400 (EDT)",2524.08,,2469.73,
"Sat Jul 01 2017 03:45:40 GMT-0400 (EDT)",2534.17,,2479.1,
"Sat Jul 01 2017 03:55:42 GMT-0400 (EDT)",2529.26,,2474.49,
"Sat Jul 01 2017 04:05:36 GMT-0400 (EDT)",2534.44,,2482.27,
"Sat Jul 01 2017 04:15:38 GMT-0400 (EDT)",2533.42,,2478.51,
"Sat Jul 01 2017 04:25:49 GMT-0400 (EDT)",2531.15,,2479.21,
"Sat Jul 01 2017 04:35:32 GMT-0400 (EDT)",2523.07,,2470.33,
"Sat Jul 01 2017 04:45:21 GMT-0400 (EDT)",2522.2,,2471.21,
"Sat Jul 01 2017 04:55:41 GMT-0400 (EDT)",2521.25,,2470.77,
"Sat Jul 01 2017 05:05:38 GMT-0400 (EDT)",2522.06,,2469.67,
"Sat Jul 01 2017 05:15:38 GMT-0400 (EDT)",2509.42,,2457.31,
"Sat Jul 01 2017 05:25:42 GMT-0400 (EDT)",2515.83,,2465.77,
"Sat Jul 01 2017 05:35:38 GMT-0400 (EDT)",2532.92,,2482.37,
"Sat Jul 01 2017 05:45:41 GMT-0400 (EDT)",2525.51,,2473.48,
"Sat Jul 01 2017 05:55:23 GMT-0400 (EDT)",2521.06,,2468.38,
"Sat Jul 01 2017 06:15:26 GMT-0400 (EDT)",2517.58,,2464.68,
"Sat Jul 01 2017 06:25:23 GMT-0400 (EDT)",2515.79,,2463.42,
"Sat Jul 01 2017 06:35:31 GMT-0400 (EDT)",2517.9,,2465.15,
"Sat Jul 01 2017 06:45:39 GMT-0400 (EDT)",2518.28,,2466.55,
"Sat Jul 01 2017 06:55:22 GMT-0400 (EDT)",2531.86,,2478.19,
"Sat Jul 01 2017 07:05:20 GMT-0400 (EDT)",2531.09,,2479.82,
"Sat Jul 01 2017 07:15:24 GMT-0400 (EDT)",2529.33,,2477.12,
"Sat Jul 01 2017 07:25:33 GMT-0400 (EDT)",2526.06,,2474.36,
"Sat Jul 01 2017 07:35:43 GMT-0400 (EDT)",2525.12,,2472.63,
"Sat Jul 01 2017 07:45:27 GMT-0400 (EDT)",2527.26,,2476.99,
"Sat Jul 01 2017 07:55:20 GMT-0400 (EDT)",2535.77,,2485.55,
"Sat Jul 01 2017 08:05:31 GMT-0400 (EDT)",2534.08,,2483.01,
"Sat Jul 01 2017 08:15:20 GMT-0400 (EDT)",2530.63,,2479.27,
"Sat Jul 01 2017 08:25:40 GMT-0400 (EDT)",2521.34,,2471.41,
"Sat Jul 01 2017 08:35:47 GMT-0400 (EDT)",2521.34,,2471.41,
"Sat Jul 01 2017 08:45:45 GMT-0400 (EDT)",2521.34,,2471.41,
"Sat Jul 01 2017 08:55:52 GMT-0400 (EDT)",2514.61,,2461.92,
